Symbol	NCBI_TaxID
RNF19B	9606
IL18	9606
ULBP3	9606
TAP2	9606
KIR3DL1	9606
RPS19	9615
C6	9606
FCGR1A	9615
S100A12	9615
C7	9615
RAB27A	9615
KIF5B	9615
C9	9615
SCNN1B	9615
RNF19B	9615
CST11	9615
LAG3	9615
DEFB128	9615
C8A	9615
ARL8B	9615
ELA2	9615
PGLYRP1	9615
A0A8I3PXH7	9615
IL7R	9615
LYST	9615
C3	9615
C6	9615
STXBP2	9615
TUSC2	9615
CEBPG	9615
HYAL2	9913
PPP3CB	9913
KLRK1	9615
LTF	9615
P81708	9615
UNC13D	9615
SH2D1A	9615
C8B	9615
ROMO1	9615
C3	9913
LYS	9913
C8A	9913
PGLYRP1	9913
LYZ1	9913
LYZ3	9913
LYZ2	9913
CD2	9913
C7	9913
CATHL6	9913
S100A12	9913
A0A3Q1LJT5	9913
Q6B411	9913
SCNN1B	9913
PRDX1	9913
ARL8B	9913
MBL1	9913
PGLYRP3	9913
A0A3Q1M6Q8	9913
LYST	9913
LAG3	9913
C8B	9913
PTPN6	9913
GZMH	9913
C9	9913
LOC781146	9913
LYZL6	9913
PLEKHM2	9913
UNC13D	9913
F2	9913
CEBPG	9913
C6	9913
RNF19B	9913
LOC112446693	9913
E1BBW5	9913
LOC617219	9913
Q27996	9913
LOC615045	9913
LOC785803	9913
PLA2G2A	9913
STXBP2	9913
Defb1	10116
nlp-33	6239
nlp-31	6239
nlp-29	6239
ilys-4	6239
ilys-3	6239
ilys-2	6239
ilys-1	6239
abf-2	6239
ilys-6	6239
AMAR1	3702
Rnf19b	10116
HTN3	9606
HTN1	9606
Sh2d1b2	10090
Gfus	10090
Ccl27a	10090
F2	10090
Cd2	10090
Romo1	10090
Rps19	10090
Serpinb9	10090
C8a	10090
Arl8b	10090
HMGN2	9606
AZU1	9606
Unc13d	10090
Ccl1	10090
C8g	10090
C8b	10090
C3	10090
Tap2	10090
Tac1	10090
Ctsg	10090
Ccl21e	10090
Ccl25	10090
Raet1d	10090
Hrg	10090
Rpl30	10090
Defb21	10090
Ccl19-ps5	10090
Sh2d1b1	10090
Fcgr4	10090
Gm12250	10090
Rab27a	10090
H60c	10090
Cxcl14	10090
H2-Q1	10090
Hmgn2-ps	10090
Vamp7	10090
Ccl21f	10090
RNF19B	9823
KIF5B	9823
LCE3B	9823
C8A	9823
CST11	9823
PLEKHM2	9823
SH2D1A	9823
LYZ	9823
PTPN6	9823
ROMO1	9823
KLRK1	9823
C9	9823
UNC13D	9823
C3	9823
CEBPG	9823
LTF	9823
DEFB128	9823
P12068	9823
LYST	9823
PPP3CB	9823
C7	9823
LAG3	9823
ELANE	9823
HRG	9823
STXBP2	9823
IL7R	9823
CD2	9823
F2	9823
PGLYRP4	9823
C8B	9823
PLA2G2A	9823
AZU1	9823
H2BC11	9823
VAMP7	9823
S100A12	9606
FCGR1BP	9606
Ppbp	10090
Ccl19	10090
Gzme	10090
Gzmc	10090
Gzmd	10090
Gzmf	10090
Gzmg	10090
Lyz3	10090
SMK1	4920
FCGR3A	9541
Tox1	321614
PSPTO_0572	223283
cpnT	83332
CATH-2B	8022
P15569	4785
PlyG	347962
Q8LTE2	39803
lysGH15	760530
Fcgr1	10090
Fcgr2b	10090
H60b	10090
Ccl17	10090
Ccl20	10090
rzoR	83333
rzoD	83333
rzpD	83333
rrrD	83333
ydfD	83333
essD	83333
noxA	44689
sapA	44689
alyD-1	44689
cf50-1	44689
DDB_G0293578	44689
DDB_G0293566	44689
rrrQ	83333
SH2D1A	9031
P27042	9031
CHGA	9913
PGLYRP4	9913
Q6B410	9913
LAP	9913
C8B	9031
C7	9031
PRF1	9031
LELG_05440	379508
DDB_G0293492	44689
DDB_G0283125	44689
DDB_G0274831	44689
DDB_G0277097	44689
DDB_G0277083	44689
DDB_G0276439	44689
alyA	44689
alyC	44689
alyB	44689
DDB_G0279523	44689
cf45-1	44689
alyL	44689
DDB_G0289249	44689
DDB_G0274291	44689
DDB_G0274181	44689
PGUG_05706	294746
LOC418701	9031
PTPN6	9031
PPP3CB	9031
TUSC2	9031
IL7R	9031
C	9031
GNLY	9031
LYZ	9031
GAL9	9031
KIF5B	9031
GAL1	9031
P46157	9031
C8A	9031
LYGL	9031
C6	9031
ARL8B	9031
IL7R	9913
HRG	9913
CATHL4	9913
ROMO1	9913
Il7r	10090
Ighg1	10090
Ighg2a	10090
Ccl19-ps6	10090
Ncf1	10090
Gapdh-ps15	10090
Hmgn2	10090
Lyz2	10090
Ltf	10090
Ccl21d	10090
Lgals3	10090
Scnn1b	10090
Rnf19b	10090
Pglyrp4	10090
C9	10090
Cebpg	10090
Cxcl11	10090
Spag11b	10090
Hprt1	10090
Mbl2	10090
Mbl1	10090
Lyz1	10090
Sh2d1a	10090
Nts	10090
P12067	9823
C6	9823
RAB27A	9823
SCNN1B	9823
Ccl21a	10090
Ccl21b	10090
Ccl8	10090
Cxcl10	10090
Cxcl9	10090
Plekhm2	10090
Nppb	10090
H2bc21	10090
H2bc12	10090
Ccl27al	10090
PGLYRP1	9823
IL18	9823
S100A12	9823
Trem1	10090
Trem3	10090
Ccl19-ps3	10090
Ccl27b	10090
Ccl19-ps1	10090
Kng2	10090
Pomc	10090
H2-D1	10090
Fgl2	10090
Fcgr3	10090
Tusc2	10090
Ccl11	10090
Cxcl12	10090
Pglyrp3	10090
H2-T7	10090
H2-T5	10090
H2-T23	10090
H2-T13	10090
H2-Q7	10090
H2-Q6	10090
H2-Q4	10090
H2-Q2	10090
H2-Q10	10090
H2-K1	10090
Lyzl6	10090
Defa4	10090
Prdx1	10090
Kif5b	10090
Elane	10090
Defa20	10090
Lyst	10090
Stxbp2	10090
Stx11	10090
Hamp2	10090
Serpinb9b	10090
Ulbp3	10090
Hamp	10090
Ulbp1	10090
Ppp3cb	10090
Irgm2	10090
Defb20	10090
Ccl22	10090
Cxcl13	10090
Cst11	10090
Lag3	10090
Ccl19-ps4	10090
Ptpn6	10090
Hc	10090
Kng1	10090
Ighe	10090
B2m	10090
C9	9796
C9	9986
cbel1	4792
NPP1	4792
hlyE	90370
P01376	9986
Q8SD18	2905945
P55897	30331
inf2A	4787
CPL1	10747
Q8SDS7	2681609
Scnn1b	10116
Raet1e	10090
CTRG_04891	294747
CTRG_05414	294747
CAWG_03181	294748
PGUG_03723	294746
TCA17	237561
CORT_0H00280	1136231
LELG_05719	379508
DEHA2C10296g	284592
CLUG_04442	306902
CAWG_05452	294748
CLUG_01869	306902
CAWG_00530	294748
CORT_0A01670	1136231
CORT_0H02560	1136231
PGUG_02345	294746
PGUG_00385	294746
DEHA2F22352g	284592
CORT_0B01270	1136231
KEX2	237561
CTRG_03808	294747
CTRG_03249	294747
LELG_00316	379508
DEHA2E12584g	284592
CLUG_00231	306902
LELG_04988	379508
SHE3	237561
DEHA2B15026g	284592
CLUG_05521	306902
c7a	7955
c9	7955
prf1.5	7955
prf1.2	7955
lys-5	6239
c8b	7955
lygl2	7955
c6	7955
gbp4	7955
prf1.7	7955
prf1.3	7955
LOC100489487	8364
c8a	8364
LOC100489175	8364
LOC100492973	8364
spaca5	8364
c6.1.L	8355
c6.1	8364
prf1	8364
c8a.L	8355
lyg2.S	8355
lyg2	8364
lyz	8364
MGC89221	8364
c6.2	8364
LOC100493166	8364
c7.S	8355
LOC100493140	8364
c7	8364
c6.2.L	8355
LOC100493330	8364
LOC100493300	8364
c8b	8364
c8b.L	8355
prf1.L	8355
c9.L	8355
c9	8364
G3S7Y7	9595
PRF1	9595
FCGR2A	9595
A0A2I2YJP0	9595
TREM1	9685
PRF1	9685
LOC745350	9598
GNLY	9598
TREM1	9598
A0A2I2ZKG7	9595
LOC101169541	8090
PRF1	28377
LOC110260307	9823
PRF1	7918
A0A3Q2I4M7	9796
A0A3Q2GTX0	9796
GNLY	9796
LOC100051526	9796
GNLY	9544
FCGR2B	9544
W5MGN5	7918
W5MFR3	7918
PRF1	13616
PRF1	9796
NK2A	9913
FCGR1A	9544
LOC101087936	9685
F6W9X7	9258
LAPTM4B	9541
LAPTM4B	9606
Laptm5	10116
Hspa8	10116
Laptm4b	10116
LAPTM5	9606
LAPTM5	9913
LAPTM5	9823
LAPTM4B	9913
Laptm4b	10090
Laptm5	10090
CBG17210	6238
SLC25A4	9258
SLC25A6	9685
SLC25A31	9796
SLC25A6	9796
SLC25A31	9258
BRAFLDRAFT_114756	7739
BRAFLDRAFT_128972	7739
SLC25A4	9598
SLC25A5	9598
TcasGA2_TC010013	7070
SLC25A4	9796
TcasGA2_TC000102	7070
SLC25A5	9796
SLC25A4	28377
SLC25A31	28377
20210453	6412
A0A2I2ZX85	9595
SLC25A6	9615
slc25a6	28377
ant-1.2	6238
WBGene00275496	54126
WBGene00278446	54126
v1g141488	45351
ADT2_ANOGA	7165
F6YC95	13616
SLC25A31	9544
SLC25A31	13616
SLC25A6	9544
W5N8M5	7918
SLC25A5	9615
AGAP006782	7165
TcasGA2_TC002415	7070
A0A7M7RA48	7668
H2XK79	7719
W5NDN2	7918
8035879	6945
SLC25A31	9598
H2XVV3	7719
H2XS68	7719
WBGene00111208	54126
WBGene00109042	54126
10130	81824
v1g246069	45351
SLC25A5	9601
ACAA2	9601
MUL1	9541
SLC25A4	9986
bclxl_human dimer	9606
SLC25A31	9541
SLC35F6	9601
Ant2	7227
si:dkey-251i10.1	7955
slc25a4	8364
SLC9A1	9606
MPV17L	9606
SLC25A31	9606
ATP5IF1	9606
CNP	9606
HSPA1A	9606
HIP1R	9606
SLC35F6	9615
Gclc	10116
Slc25a31	10116
Tmem14a	10116
Tmem102	10116
Zfp13	10116
Mul1	10116
Slc25a5	10116
Slc35f6	10116
Gimap5	10116
Stat3	10116
Mpv17l	10116
Hip1r	10116
Fxn	10116
Chchd10	10116
Atp5if1	10116
Cnp	10116
Slc9a1	10116
Hspa1a	10116
Hspa1b	10116
CHCHD10	9606
SLC25A5	9606
SLC35F6	9606
ARHGAP11B	9606
ATP5IF1	9615
GCLC	9615
SLC25A31	9615
ZNF205	9615
HIP1R	9615
TMEM102	9615
SLC25A5	9913
GSK3A	9913
TMEM14A	9913
SLC25A31	9913
MUL1	9913
SLC25A4	9913
ACAA2	9913
TIM50	559292
R07E3.4	6239
ant-1.1	6239
ant-1.3	6239
ant-1.2	6239
F25B4.7	6239
ant-1.4	6239
ZNF205	9606
Slc9a1	10090
Fxn	10090
Slc25a31	10090
Mpv17l	10090
Hip1r	10090
GSK3A	9823
CHCHD10	9823
TMEM102	9823
HIP1R	9823
MUL1	9823
ATP5IF1	9823
SLC35F6	9823
TMEM14A	9823
ZNF205	9823
Tango9	7227
sesB	7227
SLC35F6	9913
SLC25A5	9031
GCLC	9031
SLC25A6	9031
SLC35F6	9031
Slc35f6	10090
Gimap3	10090
Gclc	10090
Tmem14a	10090
MPV17L	9823
Gimap5	10090
Atp5if1	10090
Stat3	10090
Chchd10	10090
Zfp13	10090
Slc25a5	10090
Cnp	10090
SLC25A5	49271
Cd36_10530	573826
CAGL0H05159g	284593
CPAR2_209080	578454
B9J08_005297	498019
TIM50	237561
C47E12.2	6239
slc25a4	7955
slc35f6	7955
slc25a5	7955
slc25a6	7955
slc35f6.S	8355
slc35f6.L	8355
slc35f6	8364
slc25a5	8364
SLC25A6	9595
AGAP002358	7165
A0A7M7HG39	7668
CBG03436	6238
SLC25A5	9595
SLC25A31	9595
A0A2I3RQ78	9598
LOC111558717	9685
v1g239511	45351
ant-1.1	6238
WBGene00278440	54126
W5M3W9	7918
SLC25A43	9544
SLC25A4	9544
8035905	6945
LOC101171421	8090
LOC101163991	8090
A0A5F8GID3	13616
CBG09342	6238
32978	81824
A0A5F8GG17	13616
SLC25A31	9685
A0A2I3SHB8	9598
SLC25A5	28377
Cbr-tag-316	6238
BRAFLDRAFT_121845	7739
LOC100018337	13616
SLC25A4	13616
SLC25A5	9258
DAPPUDRAFT_302682	6669
LOC100010487	13616
SLC25A6	9598
SLC25A4	9595
F6QZW6	13616
M3XE36	9685
SLC25A4	9685
FAS	9913
CYC	9031
BAD	9913
MCL1	9823
BCL2L2	9913
synr	7227
SLC25A31	9823
SLC25A5	9823
BCR/ABL fusion	9606
PAUF	9606
Sp1	9606
ANP32C	9606
TFF3	9606
UCA1	9606
TDRG1	9606
CD95	9606
KDM1A	9606
MPO	9606
PKD1	9606
CD9	9606
CD4	9606
FYN	9606
PTBP1	9606
MVP	9606
TACC3	9606
CAPN1	9606
ISL1	9606
IGF1	9606
RALBP1	9606
HGF	9606
RUNX3	9606
SERPINB1	9606
STRAP	9606
VIM	9606
IFNGR1	9606
AP2S1	9606
CUL7	9606
DKK3	9606
RAD51	9606
AP5M1	9606
TAB2	9606
EIF2AK2	9606
VMP1	9606
SPHK2	9606
NTHL1	9606
PRKCQ	9606
ME1	9606
ATXN3	9606
ZFAT	9606
KLF6	9606
TP53BP1	9606
PRKCZ	9606
HDAC4	9606
RASSF1	9606
CDC42	9606
ING3	9606
ALDH3A2	9606
SMC1A	9606
GLI2	9606
TSG101	9606
ENO1	9606
SEMA3A	9606
PLD1	9606
PAX2	9606
TOP2B	9606
PAK3	9606
HOXA9	9606
EDN1	9606
VDAC3	9606
TP53INP2	9606
CDH17	9606
RAPGEF3	9606
DNM2	9606
RAB21	9606
RBL1	9606
RNF13	9606
GSTP1	9606
APLP2	9606
EIF3I	9606
ABCB1	9606
HUWE1	9606
DNMT3B	9606
MAVS	9606
NOS1	9606
STRN4	9606
THPO	9606
ITGA6	9606
CD200	9606
PHGDH	9606
EZR	9606
HDAC6	9606
CDC6	9606
MAP3K1	9606
TBC1D2	9606
IL11	9606
FKBP5	9606
HSP90AB1	9606
NRP1	9606
OSM	9606
PATZ1	9606
PICK1	9606
FBXO7	9606
TIMP3	9606
RBX1	9606
ABHD4	9606
PRMT5	9606
CD40	9606
NFATC2	9606
SALL4	9606
PTK6	9606
HCK	9606
MAPRE1	9606
PGRMC1	9606
TLR8	9606
NAA10	9606
PGK1	9606
EEA1	9606
TIMP1	9606
RBM3	9606
KLF5	9606
ARHGEF7	9606
FLT1	9606
IL21R	9606
IKBKB	9606
CCN4	9606
ASAH1	9606
CCNE1	9606
TYK2	9606
JAK3	9606
NAMPT	9606
MET	9606
HOXA5	9606
SERPINE1	9606
SFRP4	9606
TSPAN13	9606
TRIM14	9606
DDX58	9606
CXCL12	9606
MAP3K8	9606
DKK1	9606
RASD1	9606
LGALS3BP	9606
DLX4	9606
COL1A1	9606
PRKAR1A	9606
EFNB3	9606
MAPK10	9606
GAB1	9606
CPT1A	9606
CCND1	9606
AMBRA1	9606
GLI1	9606
TRPV4	9606
FOXM1	9606
RNGTT	9606
STK38	9606
MCM3	9606
GLP1R	9606
E2F3	9606
ZBTB24	9606
TFEB	9606
ERBIN	9606
HSPA9	9606
SPARC	9606
IL12B	9606
IL4	9606
FGF1	9606
PDGFRB	9606
OGG1	9606
KAT2B	9606
NCL	9606
GCG	9606
STAT1	9606
NEU2	9606
KDM3A	9606
FHL2	9606
ODC1	9606
SDC1	9606
RND3	9606
EPAS1	9606
SUMO1	9606
PRRX1	9606
HDAC1	9606
LEPR	9606
PLA2G4A	9606
PRDM2	9606
RGS2	9606
UCHL5	9606
ADPRS	9606
LGALS8	9606
PADI2	9606
IRF6	9606
ATF6	9606
CNR1	9606
RAB32	9606
RNF146	9606
CCN2	9606
WDR35	9606
GNA13	9606
CD274	9606
HSPH1	9606
EGR1	9606
DUSP4	9606
DESI2	9606
MAPK8IP1	9606
FABP3	9606
KHDRBS1	9606
CCR2	9606
FLT3	9606
RBBP6	9606
TRIM24	9606
PRDX4	9606
CDK2	9606
USP22	9606
USP9X	9606
SIRT5	9606
DEK	9606
WNT1	9606
BMP4	9606
BMP2	9606
ID1	9606
CCR7	9606
PRDX5	9606
RRAS	9606
STAT5A	9606
TRAP1	9606
ATG14	9606
HSPA2	9606
TIMM8A	9606
PIN1	9606
UBR4	9606
SMARCA4	9606
YWHAH	9606
IRF5	9606
FOXA1	9606
RNASE1	9606
ART1	9606
GAMT	9606
APOE	9606
BST2	9606
UNC13A	9606
CYP2E1	9606
DNMT1	9606
LATS1	9606
CAP1	9606
NR1H2	9606
ACLY	9606
UBE2D2	9606
LGALS3	9606
PPARG	9606
PER2	9606
SERPINF1	9606
FLOT2	9606
TERF2	9606
RAB25	9606
POSTN	9606
TPT1	9606
CSNK1G2	9606
SFTPD	9606
CCNB1	9606
IL6ST	9606
MYBPC3	9606
ETS1	9606
APC	9606
HAVCR2	9606
CD36	9606
CDK4	9606
COQ10A	9606
AGT	9606
SRSF1	9606
CDK9	9606
TXN	9606
KLF4	9606
ALDOB	9606
HMGA1	9606
SDCBP	9606
TRPC6	9606
MMP7	9606
UNC13C	9606
ADAM10	9606
PPM1B	9606
RAB1A	9606
BARD1	9606
FGF2	9606
PDE5A	9606
PRDM5	9606
EGF	9606
GLIPR1	9606
ESR2	9606
TPM1	9606
IGF1R	9606
NTRK3	9606
MFGE8	9606
IQGAP1	9606
MAP1LC3B	9606
ADCYAP1	9606
ERBB2	9606
IFNAR1	9606
TRPM2	9606
CARM1	9606
DTL	9606
DYRK3	9606
HAX1	9606
MEIS1	9606
HES6	9606
MANF	9606
CAMK2D	9606
SKP2	9606
TNIP1	9606
IGFBP1	9606
IL2RG	9606
RPL7	9606
SLC39A4	9606
NTRK2	9606
GLUD1	9606
TCF7L2	9606
GSTO1	9606
CABLES2	9606
MMP3	9606
ITGB1	9606
EIF4E	9606
CSNK1G3	9606
NEK7	9606
ADAM17	9606
HOMER1	9606
CCNO	9606
MERTK	9606
ING1	9606
THY1	9606
OTULIN	9606
UCHL1	9606
WNT3A	9606
TRIM11	9606
KLF10	9606
TIAM1	9606
EEF1A1	9606
FBXO32	9606
GHRL	9606
ATP2B2	9606
TIMP4	9606
NRG1	9606
MMP14	9606
DYRK1A	9606
DUSP2	9606
PINK1	9606
FCER1G	9606
RCAN1	9606
RUNX1	9606
PSMD4	9606
BTG2	9606
CTBP1	9606
PKNOX1	9606
PRMT2	9606
SHC1	9606
NLRX1	9606
NACC1	9606
NPHS1	9606
ACOX1	9606
ITGA5	9606
JAK1	9606
DNAJB4	9606
GFI1	9606
FLVCR1	9606
MAPKAPK2	9606
FCMR	9606
CAPN2	9606
SPRR3	9606
ATP1A1	9606
PRKCI	9606
CTLA4	9606
PTPN13	9606
PTX3	9606
TOPBP1	9606
ZNF148	9606
ANXA5	9606
IL15	9606
EDIL3	9606
F2RL1	9606
SCGB3A2	9606
SPINK1	9606
TERT	9606
FOXQ1	9606
IL3	9606
CSF2	9606
YWHAZ	9606
SYK	9606
ALDH1A1	9606
GJB2	9606
NDRG2	9606
SALL2	9606
BTRC	9606
FRS2	9606
SCN3B	9606
ILK	9606
MAPK7	9606
HSP90B1	9606
MC4R	9606
MMP10	9606
PLK1	9606
STAT6	9606
NOD2	9606
IGF2	9606
STIM1	9606
EEF2	9606
IGFBP6	9606
E4F1	9606
ADAM9	9606
LGALS9	9606
E2F6	9606
MAP2K1	9606
IRS1	9606
MECP2	9606
CSNK1G1	9606
ATF5	9606
IL13	9606
CXCL10	9606
ADRB2	9606
PTK2	9606
CLIC4	9606
GJB1	9606
RAC3	9606
ONECUT1	9606
FOS	9606
ADORA2B	9606
PA2G4	9606
DLGAP1	9606
PPM1D	9606
PLA2G1B	9606
FPR1	9606
KRT19	9606
APLN	9606
PIK3CD	9606
HDAC3	9606
IFNB1	9606
TP53RK	9606
PPP1CA	9606
CFL1	9606
DCP2	9606
EGFL7	9606
GRK2	9606
RELA	9606
TLR9	9606
OLR1	9606
HAP1	9606
LEP	9606
TRAF6	9606
SMAD2	9606
UCP2	9606
SPHK1	9606
BDNF	9606
RHOG	9606
RPS6KA3	9606
ZBTB38	9606
NR2C2	9606
GRB2	9606
CTNNBIP1	9606
CYC1	9606
PER1	9606
PTPN11	9606
ZBTB18	9606
CXCR2	9606
NPM1	9606
DDN	9606
TNFSF15	9606
ADGRB1	9606
CSF1R	9606
RPL35A	9606
MTA1	9606
EP400	9606
TBK1	9606
FOXO4	9606
GAST	9606
SOCS3	9606
WT1	9606
USP18	9606
SP1	9606
PBX1	9606
NTF3	9606
IRS2	9606
EPOR	9606
GJA4	9606
PTMA	9606
TLR5	9606
USP7	9606
ISG15	9606
H2AX	9606
NBR1	9606
S100A4	9606
PTPN1	9606
XRCC6	9606
HDAC2	9606
TLR7	9606
TRPV1	9606
PCBP2	9606
PIWIL2	9606
BLM	9606
PELI1	9606
C5AR1	9606
STK39	9606
UNC13B	9606
TGM2	9606
ATXN2	9606
E2F4	9606
ADGRG1	9606
HBA2	9606
CHUK	9606
PPP1CB	9606
S1PR3	9606
PARG	9606
RNF5	9606
CLIC1	9606
FLOT1	9606
CSNK2B	9606
POU5F1	9606
IRGM	9606
NME1	9606
TDGF1	9606
HYPK	9606
WDR92	9606
GSTA1	9606
UBE2V1	9606
LYN	9606
INS	9606
ITGB3	9606
PECAM1	9606
CLN3	9606
MSMB	9606
DYNLL2	9606
PANK4	9606
AKT3	9606
MMP11	9606
AATF	9606
TAF9	9606
MIF	9606
CDK7	9606
MAPT	9606
PADI4	9606
NLRP10	9606
RPS6KA1	9606
ID3	9606
LGALS7B	9606
SIRT2	9606
CANX	9606
PTGDS	9606
IRF9	9606
GATA4	9606
VPS28	9606
TRIM17	9606
LDHA	9606
SGK3	9606
PSEN2	9606
FGR	9606
HECW1	9606
CAMKK1	9606
RECQL	9606
ABCB5	9606
DHX33	9606
CREBBP	9606
ITGA3	9606
ZFX	9606
MAP3K14	9606
CD79B	9606
CACNA2D2	9606
IL32	9606
RHOBTB2	9606
RANBP9	9606
UQCRC1	9606
PLAUR	9606
EHD3	9606
CYP24A1	9606
PRDM11	9606
MRE11	9606
ABCC2	9606
DEPDC1	9606
SNX1	9606
TBPL1	9606
SLC39A9	9606
FBXO42	9606
PHLPP2	9606
PHF23	9606
RAB27B	9606
TNC	9606
DSG2	9606
HDAC9	9606
LMO3	9606
CELF2	9606
FAM120A	9606
LETMD1	9606
TNIP3	9606
BCAR1	9606
ITIH1	9606
F7	9606
PRDM1	9606
CAMK2B	9606
MXD1	9606
CDH3	9606
DGAT2	9606
TAF2	9606
LPAR2	9606
CDK13	9606
YBX1	9606
PDE4A	9606
CLDN18	9606
EVI5	9606
CBFB	9606
RASGRP2	9606
GUCY2C	9606
RNF126	9606
BUD23	9606
DAZAP1	9606
PVR	9606
LLGL2	9606
SDHA	9606
SMARCE1	9606
NOTCH3	9606
NUAK1	9606
NUP37	9606
GTSE1	9606
TPD52	9606
PAG1	9606
XAB2	9606
CAPN6	9606
CDC14A	9606
CEACAM1	9606
RIF1	9606
SMARCA2	9606
MOK	9606
NDC80	9606
AFP	9606
CDC14B	9606
STRADB	9606
GRHL2	9606
CD59	9606
MTIF2	9606
ORC1	9606
B4GALT1	9606
ACHE	9606
NLK	9606
GNAO1	9606
PTHLH	9606
EPB41L1	9606
FKBP1A	9606
KDM2B	9606
OAS1	9606
SIRT4	9606
ERP29	9606
CMTM1	9606
CCNK	9606
PCBP4	9606
FLT3LG	9606
IL5RA	9606
APOH	9606
ESR1	9606
CCDC80	9606
GEMIN2	9606
WDR76	9606
CYP26A1	9606
CRTAC1	9606
HIVEP1	9606
SRPK1	9606
CDC5L	9606
IL12RB1	9606
CDC7	9606
SETD1A	9606
MARCHF2	9606
MTAP	9606
CABIN1	9606
SEC14L2	9606
GGT1	9606
PLA2G3	9606
LGALS2	9606
PDGFB	9606
RPL3	9606
RBFOX2	9606
TAB1	9606
TXN2	9606
ST13	9606
IL2RB	9606
MLC1	9606
NIN	9606
PSMB5	9606
APEX1	9606
PABPN1	9606
GSS	9606
PSMA7	9606
NTSR1	9606
CDC25B	9606
RASSF2	9606
SAMHD1	9606
KIF3B	9606
JAG1	9606
CDK5RAP1	9606
FAM83D	9606
ACOT8	9606
USP14	9606
AMMECR1	9606
TAZ	9606
CD40LG	9606
TNFSF13B	9606
TSC22D1	9606
OLFM4	9606
MMP15	9606
EEF2K	9606
CCP110	9606
AQP9	9606
CEMIP	9606
TGM5	9606
UBR5	9606
GSR	9606
PIH1D1	9606
FCER2	9606
PIAS4	9606
EBI3	9606
FZR1	9606
SIGLEC8	9606
CD79A	9606
NOP53	9606
ELL	9606
CDK6	9606
DNAJC2	9606
TFPI2	9606
PON2	9606
WNT2	9606
MINDY4	9606
EIF3B	9606
NUDT1	9606
RASSF4	9606
LZTS2	9606
CSF3	9606
DRG2	9606
ALDH3A1	9606
HDAC5	9606
SLC9A3R1	9606
GNRHR	9606
AREG	9606
ZNF330	9606
FOLR1	9606
CD69	9606
EIF2B1	9606
STX2	9606
NUP107	9606
NANOG	9606
ST8SIA1	9606
TPD52L1	9606
FBXO5	9606
SRSF3	9606
BAG2	9606
CCND3	9606
PRPH2	9606
PRPF4B	9606
TTK	9606
CCN6	9606
CLIC5	9606
BRD8	9606
NNT	9606
HBEGF	9606
HAVCR1	9606
SUB1	9606
PDE4D	9606
PRLR	9606
IL5	9606
TCERG1	9606
CSNK1A1	9606
CYB561D2	9606
CBLB	9606
PLSCR4	9606
GORASP1	9606
ITGA4	9606
FN1	9606
GLS	9606
IGFBP2	9606
TXNDC9	9606
DLX2	9606
ORC2	9606
KISS1R	9606
MECR	9606
SFPQ	9606
MIIP	9606
BCAS2	9606
ZBTB17	9606
CDC20	9606
PIK3R3	9606
FAAH	9606
DR1	9606
PRRC2C	9606
NEK2	9606
CENPF	9606
PPP1R8	9606
MUC5B	9606
STAG1	9606
B4GALT6	9606
ABCG2	9606
KLF12	9606
SATB2	9606
RAD23B	9606
PTPA	9606
MAPKAP1	9606
ALG2	9606
PGF	9606
NEK9	9606
TGFB3	9606
BCL11A	9606
EPCAM	9606
MXI1	9606
MASTL	9606
COPS5	9606
SPOP	9606
PSPC1	9606
KIF18A	9606
HCRTR1	9606
PLG	9606
PMS2	9606
EEPD1	9606
HOXA7	9606
TWIST1	9606
PLAU	9606
EGR2	9606
BHLHE41	9606
WWP1	9606
PDE1B	9606
IL13RA2	9606
SLPI	9606
SNAI1	9606
UNC5CL	9606
SOX4	9606
RUNX2	9606
CXCL6	9606
MT2A	9606
SOX21	9606
IL37	9606
PAX8	9606
MED1	9606
TGM3	9606
GNRH2	9606
XRCC3	9606
F10	9606
UBA2	9606
IPPK	9606
SEM1	9606
KDR	9606
DNAJB9	9606
ALDH1A2	9606
DUT	9606
SIGLEC9	9606
EAPP	9606
CDKN1C	9606
KCNA5	9606
CNN1	9606
MNX1	9606
TRIM28	9606
ARHGEF16	9606
SLC7A10	9606
FBP2	9606
AKAP12	9606
PRR7	9606
NFATC1	9606
DIAPH1	9606
MAP1B	9606
PPP1R1B	9606
CHD1L	9606
ZNF304	9606
ITGB4	9606
CRP	9606
ARHGEF11	9606
MTUS2	9606
WASF3	9606
CCNA1	9606
STARD13	9606
PLAAT4	9606
MKRN1	9606
PEBP4	9606
MEIS2	9606
REG4	9606
LAMTOR5	9606
VTCN1	9606
IL15RA	9606
DDB2	9606
DSG1	9606
COL4A2	9606
TPP2	9606
MSI1	9606
SRPK2	9606
CD63	9606
AMHR2	9606
AGAP2	9606
AFG1L	9606
USP15	9606
SERPINE2	9606
STAB2	9606
NKX2-1	9606
BRIP1	9606
BIN1	9606
NIBAN2	9606
ANGPTL2	9606
DERL1	9606
IL11RA	9606
CCL21	9606
CPEB2	9606
THAP12	9606
NUMA1	9606
TMPRSS4	9606
KYAT3	9606
KIF11	9606
PLCE1	9606
HECW2	9606
PCDH10	9606
IL21	9606
NUP54	9606
USO1	9606
CENPE	9606
RITA1	9606
ITGB7	9606
GALNT6	9606
DENR	9606
REM2	9606
KCNH5	9606
FGF7	9606
COMMD4	9606
ABHD2	9606
TICRR	9606
TCF25	9606
